question_id,question,answer,expected_doc_id,rank,score,retrieved_doc_id,chunk_id,answer_in_chunk,retrieved_text
c1_36513-1,조달청 관계자가 밝힌 조달청 제재건수가 증가한 가장 큰 이유는?,지방계약법이 개정되면서 지방자치단체의 부정당업자 제재권한이 조달청으로 이관된 것,doc_0004,3,0.846934,doc_0036,doc_0036_chunk_000,X,"금융위원회가 부과하는 과징금·과태료 수납률이 저조해 개선방안이 필요하다는 지적이 나왔다. 국회예산정책처가 최근 펴낸 '2011회계연도 결산 분석 종합' 보고서에 따르면 지난해 금융위가 공시위반 기업 등에 부과한 과징금 및 과태료는 총 421억5000만원에 달했지만 실제 걷힌 금액은143억100만원으로 수납률이 33.9%에 달했다. 과징금은 징수결정액 401억1200만원 중 133억3200만원이 수납돼 수납률이 33.2%에 그쳤고, 과태료도 20억3800만원중 9억6900만원만 걷혀 수납률이 47.5%에 머물렀다. 이처럼 징수실적이 저조한 것은 과징금 대부분 법인이 납부자인데 과징금 부과조치를 받는 시점이면 이미 폐업이나 상장폐지 단계에 이르러 납부능력을 상실하는 경우가 많기 때문이다. 이 때문에 과징금 수납률은 2008년 이후 매년 50%를 밑돌고 있다. 이에 따라 보고서는 금융위가 전담인력을 증원하거나 국세청에 위탁해 수납하는 방법 등 적극적인 체납관리체계를 구축하기 위해 노력할 필요가 있다고 지적했다. 보고서는 또 금융위의 금융중심지 추진사업 실적이 저조하다며 실적 제고방안 마련의 필요성을 제기했다. 금융중심지 추진사업은 금융중심지로 지정된 서울과 부산에 해외 금융기관이 진출하도록 도움을 주기 위한 것으로 지난해에 보조금으로 7억2300만원의 예산이 책정되기도 했다. 하지만 서울금융중심지 입주기업 현황 분석 결과 외국금융사 신규유"
c1_81296-1,화성 탐사 로버인 오퍼튜니티는 누가 만든거야?,NASA,doc_0005,1,0.875187,doc_0005,doc_0005_chunk_000,O,"◈ NASA의 화성 탐사 로버인 오퍼튜니티(Opportunity)가 화성 표면에서 운석으로 보이는 특이한 암석을 발견했다. 탐사 로버는 약 2주 전, 지난 2004년 1월에 화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서 이 암석을 처음 발견했다. 약 감자 하나만한 크기의 이 암석은 표면이 울퉁불퉁한 홈이 파여 있기 때문에 지상 관제소 사람들의 관심을 받았다. 오퍼튜니티의 적외선 분광계인 Mini-TES의 분석에 따르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과학자들은 이것이 금속 성분이 많이 포함된 운석인 것으로 생각하고 있다. 오퍼튜니티호는 주말 동안 이 암석 근처에 머물면서 이것이 운석인지를 확실하게 알아낼 것이다."
c1_81296-1,화성 탐사 로버인 오퍼튜니티는 누가 만든거야?,NASA,doc_0005,2,0.819206,doc_0168,doc_0168_chunk_000,X,"“태권도 기술·정신 함께 담아낼 터” “우리 프로젝트의 근본은 태권도 정신이다. 요새처럼 컴퓨터 게임의 버튼 하나로 적을 죽일 수 있는 시대에 태권도 정신의 의미는 크다고 생각한다. 정정당당히 겨뤄 승부를 내는 것을 말한다. 이런 게임문화에 익숙한 서유럽쪽에 한국의 태권도 정신을 느끼게 하는 작품을 만들겠다.” 경기도 문화의전당이 기획·제작해 오는 5월 말 서울에서 첫선을 보이는 태권도 소재 넌버벌 퍼포먼스 〈달밤의 기사〉(가제)의 연출을 맡은 키르키스탄 출신의 세계적인 연출가 빅토르 크라메르(43)가 28일 기자회견에서 “태권도의 화려한 기술적인 면 뿐만 아니라 태권도 고유의 정신적인 면을 잘 조화시키겠다”고 밝혔다. 빅토르 크라메르는 〈슬라바 프로닌의 스노우쇼〉와 〈판타지아-바람을 기다리는 여섯 사람〉 등의 작품으로 영국 ‘로렌스 올리비에 기념 최고연극상’, 에딘버러 페스티벌의 ‘에딘버러 프린지 퍼스트’, 러시아 민족상 ‘황금마스크’ 연출상 등을 수상하고 세계의 이름난 페스티벌과 연극제에 초청된 세계적인 연출가이다. 그는 “태권도는 동양적인 것에 매우 관심이 많은 유럽인들도 흥미를 가질 수 있는 소재”라면서 “서양과 동양의 양문화의 매개체가 될 수 있는 공연을 만들 수 있을 것 같다는 확신이 들었다”고 말했다. 그는 태권도를 이해하기 위해 지난해 12월부터 두 차례 한국을 방문하면서 한국의 구석구석을 보아왔고 많은 태권도 관련 테"
c1_81296-1,화성 탐사 로버인 오퍼튜니티는 누가 만든거야?,NASA,doc_0005,3,0.814427,doc_0118,doc_0118_chunk_000,X,"[엑스포츠뉴스 전아람 기자] 래퍼 자메즈(Ja Mezz)가 첫 정규앨범 'GOØDevil' 의 수록곡을 공개했다.15일 오후 6시, 자메즈의 첫 정규 앨범 'GOØDevil'의 선공개 싱글이 발표됐다. '연금술(?金術)'은 도끼와 송민호가 참여하고 뱅그로즈가 프로듀싱했으며 '토르크막토(toruk makto)'는 박재범, 스컬, 쿤타가 참여하고 그루비룸이 프로듀싱한 곡이다.'연금술'은 일본의 애니메이션 '강철의 연금술사'에서 영감을 받았고 그에 대한 오마주를 담은 애니메이션 뮤직비디오가 제작됐다. '토르크막토'는 영화 '아바타'에서 영감을 받았다. 데뷔 5년차를 맞은 자메즈의 이번 정규앨범의 제목은 'God(신)'과 'Devil(악 마)', 또는 'Good(선)'과 'Evil(악)'의 합성어로 음반은 이들의 공존과 대비, 그 당위와 존재에 관한 의문과 감상을 담았다.자메즈는 이번 정규 음반을 위해 2년에 가까운 작업기간을 갖고 각고의 공을 들였다. 그는 그간 EP앨범과 10장 이상의 싱글앨범을 발표했으나 정규앨범 발표는 이번이 처음이다. 자메즈는 개성 있는 자신만의 예술 세계를 꾸준히 구축해온 아티스트로 평가받는다. 그는 데뷔 초부터 여타 아티스트와는 자신을 확실하게 구분할 수 있는 철학과 세계관, 비주얼과 스타일을 자신의 음악, 가사, 비디오, 아트워크 등을 통해 녹여왔다. 또 이런 모습을 통해 자메즈는 힙합씬에서 독자적인 입지를 다"
c1_81297-1,오퍼튜니티는 언제 화성으로 하강했어?,2004년 1월,doc_0005,1,0.874543,doc_0005,doc_0005_chunk_000,O,"◈ NASA의 화성 탐사 로버인 오퍼튜니티(Opportunity)가 화성 표면에서 운석으로 보이는 특이한 암석을 발견했다. 탐사 로버는 약 2주 전, 지난 2004년 1월에 화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서 이 암석을 처음 발견했다. 약 감자 하나만한 크기의 이 암석은 표면이 울퉁불퉁한 홈이 파여 있기 때문에 지상 관제소 사람들의 관심을 받았다. 오퍼튜니티의 적외선 분광계인 Mini-TES의 분석에 따르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과학자들은 이것이 금속 성분이 많이 포함된 운석인 것으로 생각하고 있다. 오퍼튜니티호는 주말 동안 이 암석 근처에 머물면서 이것이 운석인지를 확실하게 알아낼 것이다."
c1_81297-1,오퍼튜니티는 언제 화성으로 하강했어?,2004년 1월,doc_0005,2,0.804555,doc_0200,doc_0200_chunk_000,X,"◈ 과거 지구가 우주의 먼지 구름을 통과하면서 급속히 냉각됐을지도 모른다는 새로운 이론이 나왔다. 이에 따르면, 먼지 구름에 의해 지구 전체가 완전하게 얼음으로 뒤덮였다는 것이다. 미국과 러시아 과학자들은 성간 먼지가 지구 대기에 축적되어 지구를 냉각시켰으며, 이로 인해 지구 전체가 눈에 덮였을 것이라고 주장하고 있다. University of Colorado의 Alexander Pavlov와 그의 동료들은 이러한 우주 먼지에 의한 기후 냉각이 반드시 일어난다고 주장했다. 지난 20억 년 동안 태양계가 적어도 두 번 이상 “눈 덮인 지구(Snowball Earth)”를 만들만큼의 우주 먼지를 지나갔으며, 6억 년에서 7억 5천만년 사이에 이러한 냉각이 일어났다는 것이다. 우리 은하에는 수많은 분자 상태의 구름이 있으며 이들이 뭉쳐서 먼지 입자로 변한다. 태양계는 은하 속을 움직이면서 1억 년에서 10억 년에 한번 꼴로 우주 먼지 구름을 지나간다. 먼지 입자는 태양 빛을 우주로 반사시키면서 지구에서 나오는 열을 우주로 통과시킨다. 결국 먼지 입자는 지구온난화를 일으키는 온실가스와 정확히 반대의 역할을 하는 것이다. 출처 : KISTI의 과학향기"
c1_81297-1,오퍼튜니티는 언제 화성으로 하강했어?,2004년 1월,doc_0005,3,0.791315,doc_0024,doc_0024_chunk_001,X,tion.com)와 페이스북(www.facebook.com/INT.spaceout.competition)에서 신청할 수 있다. 당일 결원이 생기면 현장에서 추첨해 충원한다. 최종 참가자는 10일 낮 12시 한강사업본부 홈페이지 새 소식란에서 발표되며 개별 통보도 된다. 대회 당일 비가 오거나 미세먼지·황사 주의보 및 경보 발령 땐 일주일 뒤인 29일 같은 시간 같은 장소에서 진행된다. 권중혁 기자 green@kmib.co.kr
c1_81298-1,탐사 로버 오퍼튜니티는 어디서 탐사중이야?,화성,doc_0005,1,0.872216,doc_0005,doc_0005_chunk_000,O,"◈ NASA의 화성 탐사 로버인 오퍼튜니티(Opportunity)가 화성 표면에서 운석으로 보이는 특이한 암석을 발견했다. 탐사 로버는 약 2주 전, 지난 2004년 1월에 화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서 이 암석을 처음 발견했다. 약 감자 하나만한 크기의 이 암석은 표면이 울퉁불퉁한 홈이 파여 있기 때문에 지상 관제소 사람들의 관심을 받았다. 오퍼튜니티의 적외선 분광계인 Mini-TES의 분석에 따르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과학자들은 이것이 금속 성분이 많이 포함된 운석인 것으로 생각하고 있다. 오퍼튜니티호는 주말 동안 이 암석 근처에 머물면서 이것이 운석인지를 확실하게 알아낼 것이다."
c1_81298-1,탐사 로버 오퍼튜니티는 어디서 탐사중이야?,화성,doc_0005,2,0.821913,doc_0146,doc_0146_chunk_000,X,"법무부는 8일 프랑스의 열차 제작업체 로르 그룹의 로베르 로르 회장이 서울의 공개된 장소에서 김우중 전 대우그룹 회장을 만났다는 외신보도와 관련, ""가능성이 매우 희박하다""는 반응을 보였다. 길태기 법무부 공보관은 ""김우중씨 명의로 된 한국 여권과 프랑스 여권을 모두확인한 결과, 김우중 전 회장이 출국한 이후 어느 쪽 여권으로도 귀국한 적이 없는것으로 확인됐다""고 밝혔다. 법무부 출입국관리국 고위관계자도 ""김우중 전 회장 정도의 인물이라면 설령 위조여권을 가지고 있었더라도 출입국 직원이 못알아봤을리 없다""며 ""요인들의 출입국내역은 모두 보고를 받는데 김우중 전 회장에 대해서는 전혀 보고받은 바 없다""고말했다. 대검 중수부도 김우중 전 회장이 사기대출 혐의로 기소중지된 상태이기 때문에한국에 입국했다면 통보조치가 있었을 것이라면서 김 전 회장의 입국설에 회의적인반응을 보였다. 검찰 관계자는 ""김 전 회장은 외교통상부와 재외 공관을 통해 인터폴에 소재파악 수사를 의뢰해둔 상태""라며 ""만약 김 전 회장이 국내에 들어오려한다면 변호인을통해 사전 조율을 했을텐데 그런 움직임이 전혀 없었다""고 말했다. 앞서 프랑스 일간 리베라시옹은 로르 회장의 말을 인용, 로르 회장이 한국에서사업을 위해 김 전 회장을 고문역으로 고용했으며 로르 회장은 2003년 이래 김 전회장을 최소 세 번 만났는데 회동 장소 중 한 곳이 서울이었다고 전했다. 1999년 10월"
c1_81298-1,탐사 로버 오퍼튜니티는 어디서 탐사중이야?,화성,doc_0005,3,0.815923,doc_0054,doc_0054_chunk_000,X,"노벨 생리의학상 수상자의 산실로 꼽히는 세계생화학분자생물학회’(IUBMB)와 ‘암대사 심포지움’(CMS)이 오늘 6월 서울에서 개최된다. 한국생화학분자생물학회(KSBMB)는 ‘2018 IUBMB 서울대회’를 6월7일 코엑스에서, ㈜하임바이오(대표 김홍렬)가 후원하는 암대사심포지움을 6월8일 연세대 에비슨의생명연구원에서 잇따라 개최한다고 27일 발표했다. 이 대회는 세계 분자생물학 올림픽으로 불린다. 미국의 유명 암 전문병원인 메모리얼 슬로언 케터링 암센터(Memorial Sloan Kettering Cancer Center)의 대표이사인 크레이그 톰슨(Craig Thompson) 교수, 펜실베니아대학(Univ. Pennsylvania) 암센터 원장인 치 당(Chi Dang) 교수 등 전세계 유명 생화학자들과 의료분야 종사자 3000여 명이 대거 참가해서다. KSBMB는 2012년 스페인 세빌리아에서 열린 제22차 IUBMB 총회 때 경쟁국 체코를 접전끝에 누르고 서울시로 2018 총회를 서울로 유치하는데 성공했다. IUBMB는 1955년 창립된 이래 75개국의 생화학자와 분자생물학자들이 일원으로 활약하고 있으며, 많은 과학자들이 본 학회에서 기조강연 후 노벨상을 수상할 정도로 세계적인 권위를 지니고 있다. 이기수 의학전문기자 kslee@kmib.co.kr"
c1_81299-1,오퍼튜니티가 화성 표면에서 발견한건 뭐야?,운석으로 보이는 특이한 암석,doc_0005,1,0.912347,doc_0005,doc_0005_chunk_000,O,"◈ NASA의 화성 탐사 로버인 오퍼튜니티(Opportunity)가 화성 표면에서 운석으로 보이는 특이한 암석을 발견했다. 탐사 로버는 약 2주 전, 지난 2004년 1월에 화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서 이 암석을 처음 발견했다. 약 감자 하나만한 크기의 이 암석은 표면이 울퉁불퉁한 홈이 파여 있기 때문에 지상 관제소 사람들의 관심을 받았다. 오퍼튜니티의 적외선 분광계인 Mini-TES의 분석에 따르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과학자들은 이것이 금속 성분이 많이 포함된 운석인 것으로 생각하고 있다. 오퍼튜니티호는 주말 동안 이 암석 근처에 머물면서 이것이 운석인지를 확실하게 알아낼 것이다."
c1_81299-1,오퍼튜니티가 화성 표면에서 발견한건 뭐야?,운석으로 보이는 특이한 암석,doc_0005,2,0.821607,doc_0200,doc_0200_chunk_000,X,"◈ 과거 지구가 우주의 먼지 구름을 통과하면서 급속히 냉각됐을지도 모른다는 새로운 이론이 나왔다. 이에 따르면, 먼지 구름에 의해 지구 전체가 완전하게 얼음으로 뒤덮였다는 것이다. 미국과 러시아 과학자들은 성간 먼지가 지구 대기에 축적되어 지구를 냉각시켰으며, 이로 인해 지구 전체가 눈에 덮였을 것이라고 주장하고 있다. University of Colorado의 Alexander Pavlov와 그의 동료들은 이러한 우주 먼지에 의한 기후 냉각이 반드시 일어난다고 주장했다. 지난 20억 년 동안 태양계가 적어도 두 번 이상 “눈 덮인 지구(Snowball Earth)”를 만들만큼의 우주 먼지를 지나갔으며, 6억 년에서 7억 5천만년 사이에 이러한 냉각이 일어났다는 것이다. 우리 은하에는 수많은 분자 상태의 구름이 있으며 이들이 뭉쳐서 먼지 입자로 변한다. 태양계는 은하 속을 움직이면서 1억 년에서 10억 년에 한번 꼴로 우주 먼지 구름을 지나간다. 먼지 입자는 태양 빛을 우주로 반사시키면서 지구에서 나오는 열을 우주로 통과시킨다. 결국 먼지 입자는 지구온난화를 일으키는 온실가스와 정확히 반대의 역할을 하는 것이다. 출처 : KISTI의 과학향기"
c1_81299-1,오퍼튜니티가 화성 표면에서 발견한건 뭐야?,운석으로 보이는 특이한 암석,doc_0005,3,0.81211,doc_0111,doc_0111_chunk_000,X,"""미리 정해놓은 명령을 수행해 댓글 추천을 자동으로 하는 매크로 프로그램, 이 &매크로&를 드루킹 김 모 씨 등이 언제 무슨 돈으로 입수했는지가 주요 수사대상으로 떠오르고 있습니다. 보도에 이승재 기자입니다. [리포트] 지난 1월 일명 &드루킹&, 김 모 씨 등이 댓글 공감수를 조작하던 당시로 보이는 화면입니다. 10초 만에 공감수가 1800에서 2000대로 급증합니다. 경찰 조사 결과, 드루킹 김 씨가 매크로를 입수한 시기는 1월 15일입니다. 범행 이틀 전입니다. 앞서 드루킹은 지난해 7월에도 매크로를 이용해 팟캐스트 방송 순위를 끌어올리려 했다는 의혹도 제기됐습니다. [팟캐스트 업체 관계자 : 이상 트래픽이나 다운로드 그런 걸 감지하고 있거든요. 그분이 (매크로) 프로그램을 돌렸다는 것도 지금 추정만 하고 있는거 거든요...] 취재진은 김 씨가 사용한 매크로가 어느 정도의 성능일지 IT전문가 8명에게 질의했습니다. 네이버 같은 대형 포털의 보안망을 뚫으려면 최소한 중급 이상의 기능일 거라는 게 일치된 분석이었습니다. [최윤성/고려대학교 소프트웨어보안 국제공동연구센터 실장 : 네이버에서 어뷰징이라고 하는데 반복적으로 클릭 수나 조회수를 올리는 걸 방어하는 그런 방어 체계가 있잖습니까. 그것을 우회하기 위한 인증을 우회할 수 있는 그런 추가적인 기능들이 매크로에는 사용이 됐다고 보입니다.] 이런 수준의 매크로를 구하려면 최소 수천만"
c1_81300-1,탐사 로버는 어떻게 화성 표면에서 암석을 처음 발견했어?,화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서,doc_0005,1,0.893149,doc_0005,doc_0005_chunk_000,O,"◈ NASA의 화성 탐사 로버인 오퍼튜니티(Opportunity)가 화성 표면에서 운석으로 보이는 특이한 암석을 발견했다. 탐사 로버는 약 2주 전, 지난 2004년 1월에 화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서 이 암석을 처음 발견했다. 약 감자 하나만한 크기의 이 암석은 표면이 울퉁불퉁한 홈이 파여 있기 때문에 지상 관제소 사람들의 관심을 받았다. 오퍼튜니티의 적외선 분광계인 Mini-TES의 분석에 따르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과학자들은 이것이 금속 성분이 많이 포함된 운석인 것으로 생각하고 있다. 오퍼튜니티호는 주말 동안 이 암석 근처에 머물면서 이것이 운석인지를 확실하게 알아낼 것이다."
c1_81300-1,탐사 로버는 어떻게 화성 표면에서 암석을 처음 발견했어?,화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서,doc_0005,2,0.811403,doc_0088,doc_0088_chunk_000,X,"10주년 전면 개정증보판이다. 내용은 대폭 수정했고 사진도 저자가 직접 촬영한 자료로 대체했다. 584쪽에 이르는 만만찮은 분량이지만 내용은 딱딱하지 않다. 저자는 서울신학대 유재덕(기독교교육과) 교수로 2000년 기독교 역사를 쉽게 풀어냈다. 기존 교회사가들이 시대순으로 역사를 정리했다면 유 교수는 일반 세계사와 기독교 역사, 과거와 현재를 넘나들며 기술했다. 역사 속 사건의 배경과 문화에 대해서도 지나치지 않고 세밀히 다루고 있는 것이 특징이다. 유 교수는 17일 국민일보와의 전화통화에서 “역사서 집필에 당시 배경지식과 문화를 담은 것은 오늘의 기독교 역사를 만든 계기를 확인하기 위해서였다”며 “AD 64년 로마의 네로 황제 때 발생한 화재 사건이나 아우구스티누스의 모친 모니카가 아들을 계속 따라다닌 사연 등이 여기에 해당한다”고 말했다. 실제로 유 교수는 로마의 대화재를 조사하기 위해 현장을 답사했다. 그는 “로마는 지금도 여름에 바람이 많이 부는 곳”이라며 “당시 화재는 7월에 발생했는데 강한 바람을 타고 확산돼 일주일간 계속됐다”고 설명했다. 화재는 민심을 험악하게 만들었고 네로 황제는 화마의 원인을 소수 그리스도인에게 돌렸다. 초기 기독교 박해는 이렇게 시작돼 그리스도인은 전 세계로 흩어진다. 이밖에도 마르틴 루터가 부인 카타리나 폰 보라를 너무나 사랑해 신약성경 갈라디아서에 비유했던 이야기, ‘신학대전’을 썼던 토마스 아"
c1_81300-1,탐사 로버는 어떻게 화성 표면에서 암석을 처음 발견했어?,화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서,doc_0005,3,0.801344,doc_0054,doc_0054_chunk_000,X,"노벨 생리의학상 수상자의 산실로 꼽히는 세계생화학분자생물학회’(IUBMB)와 ‘암대사 심포지움’(CMS)이 오늘 6월 서울에서 개최된다. 한국생화학분자생물학회(KSBMB)는 ‘2018 IUBMB 서울대회’를 6월7일 코엑스에서, ㈜하임바이오(대표 김홍렬)가 후원하는 암대사심포지움을 6월8일 연세대 에비슨의생명연구원에서 잇따라 개최한다고 27일 발표했다. 이 대회는 세계 분자생물학 올림픽으로 불린다. 미국의 유명 암 전문병원인 메모리얼 슬로언 케터링 암센터(Memorial Sloan Kettering Cancer Center)의 대표이사인 크레이그 톰슨(Craig Thompson) 교수, 펜실베니아대학(Univ. Pennsylvania) 암센터 원장인 치 당(Chi Dang) 교수 등 전세계 유명 생화학자들과 의료분야 종사자 3000여 명이 대거 참가해서다. KSBMB는 2012년 스페인 세빌리아에서 열린 제22차 IUBMB 총회 때 경쟁국 체코를 접전끝에 누르고 서울시로 2018 총회를 서울로 유치하는데 성공했다. IUBMB는 1955년 창립된 이래 75개국의 생화학자와 분자생물학자들이 일원으로 활약하고 있으며, 많은 과학자들이 본 학회에서 기조강연 후 노벨상을 수상할 정도로 세계적인 권위를 지니고 있다. 이기수 의학전문기자 kslee@kmib.co.kr"
c1_81301-1,과학자들이 오퍼튜니티가 발견한 암석이 금속 성분이 많이 포함된 운석인 것으로 생각하는 이유는?,"오퍼튜니티의 적외선 분광계인 Mini-TES의 분석에 따르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에",doc_0005,1,0.920681,doc_0005,doc_0005_chunk_000,O,"◈ NASA의 화성 탐사 로버인 오퍼튜니티(Opportunity)가 화성 표면에서 운석으로 보이는 특이한 암석을 발견했다. 탐사 로버는 약 2주 전, 지난 2004년 1월에 화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서 이 암석을 처음 발견했다. 약 감자 하나만한 크기의 이 암석은 표면이 울퉁불퉁한 홈이 파여 있기 때문에 지상 관제소 사람들의 관심을 받았다. 오퍼튜니티의 적외선 분광계인 Mini-TES의 분석에 따르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과학자들은 이것이 금속 성분이 많이 포함된 운석인 것으로 생각하고 있다. 오퍼튜니티호는 주말 동안 이 암석 근처에 머물면서 이것이 운석인지를 확실하게 알아낼 것이다."
c1_81301-1,과학자들이 오퍼튜니티가 발견한 암석이 금속 성분이 많이 포함된 운석인 것으로 생각하는 이유는?,"오퍼튜니티의 적외선 분광계인 Mini-TES의 분석에 따르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에",doc_0005,2,0.825329,doc_0007,doc_0007_chunk_000,X,"‘화 있을진저.’ 예수님께서 진노합니다. 단순한 화가 아니라 그 자리에서 돌이키라는 애틋한 호소입니다. 하나님의 분노에는 항상 사랑이 담겨 있습니다. 예수님께서 진노하는 대상은 소경된 인도자입니다(16절). 소경이란 눈먼 자가 아니라 영적 세계를 보지 못하는 자를 말합니다. 당시 대표적 영적 소경은 ‘사두개인’이었습니다. 사두개인은 유대 종교지도자였으나 부활을 믿지 않았습니다. 부활을 믿지 않는 이들은 모든 것을 세상의 기준으로 봅니다. 성전보다 성전의 금을 더 크게 보고(16절), 제단보다 제단 위 예물을 더 귀중하게 봅니다(18절). 성전 안에는 금이 많았습니다. 언약궤, 등대 등 성전의 여러 기구들은 모두 금으로 만들어졌습니다. 그러나 그 금이 거룩한 건 성전 안에 있기 때문입니다. 하지만 영적 소경은 성전 안의 금도 세상의 금과 같이 대했습니다. 제단 위의 예물도 그렇습니다. 제단 위에서 하나님께 드려질 때 소나 양은 거룩한 제물이 됩니다. 그러나 영적 소경은 제단보다 제물을 더 귀중하게 봤습니다. 왜냐하면 소나 양이 제단보다 더 재산 가치가 높았기 때문입니다. 금보다 성전이 더 크다는 것을 보지 못하고 예물보다 제단이 더 귀한 것을 못 보는 자들, 이들이 영적 소경입니다. 이런 사람들이 인도자가 돼 백성을 인도하는 것에 예수님께서는 진노했습니다. 오늘날 상황도 이와 같습니다. 영적 소경이 인도자가 돼 이끄는 성도는 성전이 아"
c1_81301-1,과학자들이 오퍼튜니티가 발견한 암석이 금속 성분이 많이 포함된 운석인 것으로 생각하는 이유는?,"오퍼튜니티의 적외선 분광계인 Mini-TES의 분석에 따르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에",doc_0005,3,0.821681,doc_0200,doc_0200_chunk_000,X,"◈ 과거 지구가 우주의 먼지 구름을 통과하면서 급속히 냉각됐을지도 모른다는 새로운 이론이 나왔다. 이에 따르면, 먼지 구름에 의해 지구 전체가 완전하게 얼음으로 뒤덮였다는 것이다. 미국과 러시아 과학자들은 성간 먼지가 지구 대기에 축적되어 지구를 냉각시켰으며, 이로 인해 지구 전체가 눈에 덮였을 것이라고 주장하고 있다. University of Colorado의 Alexander Pavlov와 그의 동료들은 이러한 우주 먼지에 의한 기후 냉각이 반드시 일어난다고 주장했다. 지난 20억 년 동안 태양계가 적어도 두 번 이상 “눈 덮인 지구(Snowball Earth)”를 만들만큼의 우주 먼지를 지나갔으며, 6억 년에서 7억 5천만년 사이에 이러한 냉각이 일어났다는 것이다. 우리 은하에는 수많은 분자 상태의 구름이 있으며 이들이 뭉쳐서 먼지 입자로 변한다. 태양계는 은하 속을 움직이면서 1억 년에서 10억 년에 한번 꼴로 우주 먼지 구름을 지나간다. 먼지 입자는 태양 빛을 우주로 반사시키면서 지구에서 나오는 열을 우주로 통과시킨다. 결국 먼지 입자는 지구온난화를 일으키는 온실가스와 정확히 반대의 역할을 하는 것이다. 출처 : KISTI의 과학향기"
c1_81302-1,오퍼튜니티호는 주말동안 무엇을 할거야?,이 암석 근처에 머물면서 이것이 운석인지를 확실하게 알아낼 것,doc_0005,1,0.834536,doc_0005,doc_0005_chunk_000,O,"◈ NASA의 화성 탐사 로버인 오퍼튜니티(Opportunity)가 화성 표면에서 운석으로 보이는 특이한 암석을 발견했다. 탐사 로버는 약 2주 전, 지난 2004년 1월에 화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서 이 암석을 처음 발견했다. 약 감자 하나만한 크기의 이 암석은 표면이 울퉁불퉁한 홈이 파여 있기 때문에 지상 관제소 사람들의 관심을 받았다. 오퍼튜니티의 적외선 분광계인 Mini-TES의 분석에 따르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과학자들은 이것이 금속 성분이 많이 포함된 운석인 것으로 생각하고 있다. 오퍼튜니티호는 주말 동안 이 암석 근처에 머물면서 이것이 운석인지를 확실하게 알아낼 것이다."
c1_81302-1,오퍼튜니티호는 주말동안 무엇을 할거야?,이 암석 근처에 머물면서 이것이 운석인지를 확실하게 알아낼 것,doc_0005,2,0.832008,doc_0024,doc_0024_chunk_000,X,"말도, 생각도, 행동도 하지 않아야 한다. 숨 쉬는 것 외에는 웬만하면 아무것도 하지 않아야 한다. 그래야 우승할 수 있다. 서울시는 이달 22일 오후 3시부터 6시까지 여의도한강공원 너른들판에서 ‘2018 한강 멍 때리기 대회’를 개최한다고 3일 밝혔다. 올해로 3회째인 대회는 ‘아무것도 하지 않는 것도 가치 있는 행위’라는 알리는 일종의 ‘단체 퍼포먼스’다. 할 게 넘쳐나고 급변하는 세상에서 살아가는 누군가에겐 휴식과 치료의 의미가 있다. 대회의 우승방법은 간단하다. 90분간 ‘멍 때리면’ 된다. 어떤 행동도 생각도 하지 않고 있으면 주최 측이 15분마다 참가자들의 심박 수를 측정해간다. 이를 그래프로 만드는데, 가장 안정적이거나 점진적으로 하향곡선을 나타내면 높은 점수를 받을 수 있다. 여기에 현장 시민 투표가 합산돼 1~3위를 선정한다. 선수는 대회 도중 말을 할 수 없다. 대신 빨간 카드(졸릴 때 마사지 서비스), 파랑 카드(목마를 때 물 서비스), 노랑 카드(더우면 부채질 서비스), 검정 카드(기타 불편사항) 등으로 의사를 전달하면 진행요원이 서비스를 제공한다. 또 멍 때리는 데 실패하면 경기장 밖으로 끌려나간다. 올해 대회에는 150명의 참가자를 선발한다. 이날 낮 12시부터 4일 자정까지 홈페이지(www.spaceoutcompetition.com)와 페이스북(www.facebook.com/INT.spaceout.comp"
